Hospital_Id,Transport_Cost
fffe33003400,230.2557282457094
fffe3700330036003600,164.37391254916602
fffe3300390038003400,1051.8793791166122
fffe310030003900,125.60669050705583
fffe3700330031003200,634.9673241637336
fffe380033003200,131.04887196226295
fffe3700310030003000,206.3323543520097
fffe3500380039003900,203.8561647716165
fffe3600330031003500,124.41925711500399
fffe3200340034003400,124.07703951899482
fffe3900370033003700,171.55239168900505
fffe370034003400,363.40967208968385
fffe3600360031003900,498.4937890989552
fffe3400330038003800,196.3534091811466
fffe3200300031003300,380.90526043213873
fffe38003600,164.63018406298568
fffe3800350037003200,152.1473567942255
fffe350035003900,186.95530959766793
fffe3900390033003800,15654.340474021337
fffe3500300034003800,198.5617463056775
fffe3100330034003500,479.11258270666787
fffe360030003700,243.41708548655012
fffe3500360033003900,16908.459059446228
fffe3500380037003000,227.2532486372634
fffe3200380037003200,421.20124448641053
fffe3400360039003800,96.24619901934363
fffe330031003800,63.66912640637889
fffe3400370034003500,200.59107067500523
fffe3100320030003600,182.71058841755942
fffe3200350036003400,622.7785533212954
fffe3600390039003500,704.8281110384363
fffe3100310031003800,168.61372574237157
fffe3800330036003600,122.82780489200046
fffe3200350033003000,130.46174036154693
fffe3700370030003300,423.2684937024595
fffe3800320032003900,698.8776152811387
fffe3900380034003000,3021.7051079642165
fffe3300320039003600,142.21358950719346
fffe3400370031003600,151.85792004807365
fffe3200380039003800,112.91237718055424
fffe3800340036003800,182.1116864474859
fffe340039003100,123.37600459014428
fffe3500340032003300,146.09480235459202
fffe360031003600,103.90906645060373
fffe3800330039003900,2551.2009020005735
fffe390037003600,495.20789570371716
fffe3200380038003300,98.7435392229923
fffe3900330030003000,235.24721294688604
fffe3300390039003800,3195.8637380205228
fffe3800320039003500,153.44932926842364
fffe3100390037003200,89.69937550868475
fffe3400320039003700,9949.024662935019
fffe3600310032003400,171.05159866270554
fffe3100350036003500,373.461916067693
fffe3800390033003200,135.45022316275487
fffe3300360036003400,232.42456071923203
fffe3200300031003200,2144.6821003374116
fffe3200340030003900,107.3017584750652
fffe330039003300,3034.6749940311774
fffe3900340035003200,420.75238691226014
fffe3200350036003200,457.7049445274655
fffe3900350034003300,164.7366392811272
fffe3900380035003100,110.82839280567957
fffe3800330039003300,93.74962893307078
fffe370035003400,3362.7049531463617
fffe3500360034003200,109.00774501244679
fffe3400380037003600,252.5449353984141
fffe3900310033003000,16220.530069088356
fffe380037003700,450.8024530019283
fffe3100340034003800,151.10532568365613
fffe3900380035003500,219.19254790899862
fffe3700340032003500,1275.3916720922186
fffe3400340030003400,764.2622233121091
fffe3900390034003000,90.05688859562784
fffe3700360030003600,190.16083485144443
fffe3200380037003100,177.09061054718833
fffe3600360032003000,120.12732541904118
fffe3400380035003500,102.61101500710001
fffe3900320031003300,2460.942498966876
fffe3200310039003900,3184.0261614326414
fffe3900380035003900,363.2212799330709
fffe370032003100,299.2254524380873
fffe3800390033003500,137.62811597000567
fffe33003000,167.30844715301757
fffe3700340030003500,278.78124878139886
fffe3600340036003200,205.14974604312147
fffe3700390036003800,157.1151888128277
fffe3100340036003000,1207.0759944222686
fffe3300320036003800,143.15021949005063
fffe3500380039003800,944.1420677860434
fffe3800330037003900,2943.232858387387
fffe3800340033003000,122.54173016574856
fffe3200390035003500,104.27101697418483
fffe3900310039003400,3058.369731573929
fffe3500320033003300,3686.404604813235
fffe3500370031003400,110.05071000843103
fffe3400310036003500,378.84183707617706
fffe3600340034003600,151.24972551454684
fffe3900350036003100,95.84861626268989
fffe3900310037003600,5109.35329590442
fffe3400350031003100,859.7599380525884
fffe3100310034003300,1637.7434031304683
fffe3700330032003700,403.7444646174454
fffe3200380038003000,86.09575380293444
fffe3400330030003200,95.32191663041041
fffe3800350033003800,164.00022963470212
fffe320034003000,335.61751072168846
fffe3900350039003400,229.58750823468696
fffe3500340030003100,186.30349540398385
fffe3300350034003600,1219.9360664266455
fffe3100350030003800,302.21133633439354
fffe3300330031003900,190.04181764270194
fffe3400300034003100,180.4860288575508
fffe3900380031003800,63.43757386440002
fffe3900380030003000,126.45530017607486
fffe3800370036003600,117.0235599835349
fffe3500320031003500,569.1208622881871
fffe3500310038003300,74.44696489190086
fffe370033003800,351.6106262832675
fffe3300330036003500,137.27322623902512
fffe39003300,202.31057791859888
fffe3200300032003100,102.15837135671404
fffe3600390032003200,134.39331227260018
fffe3900350036003600,2534.928220071448
fffe3500330037003000,135.46811243215632
fffe3500380032003700,1076.2750743952577
fffe3400360038003800,98.08455906204684
fffe3500320035003200,560.7569343410323
fffe3700320037003100,169.03210119881828
fffe3300380034003200,337.27052651015805
fffe3100330032003300,1972.060660192456
fffe3900310033003300,2640.0127345470573
fffe3200350037003900,74124.2081748177
fffe3500390039003800,1057.2917943621942
fffe3100370034003000,208.84134756829815
fffe380039003200,130.37045184661417
fffe3400330035003700,398.2974067633238
fffe3600310036003500,194.48760946005606
fffe320033003500,102.28723460970205
fffe3200310034003300,231.46630992750335
fffe3500310030003200,300.5932088057911
fffe3500310034003400,3541.706682453859
fffe3600390033003000,641.4538400448918
fffe3500330036003600,500.0871980959501
fffe3800320039003800,438.00507401531553
fffe3300380036003500,1418.8991206796584
fffe3500330030003000,1993.6741520856244
fffe3200390031003000,27350.548637609372
fffe3300330034003000,318.75348414826806
fffe35003600,619.682235285649
fffe3300380030003000,172.10634221869807
fffe3500300033003200,197.54198207253975
fffe3600320038003700,461.61738840878877
fffe3800390038003600,177.82304235716174
fffe3400300036003700,171.8258922554254
fffe3300300031003200,146.9055753762606
fffe3200310035003000,155.47548592733656
fffe3700300038003900,154.88516844781088
fffe3400370038003300,2193.704102797925
fffe3200350032003400,216.26529520823937
fffe3800350039003500,268.0167340483159
fffe3800370033003500,244.84698270157114
fffe3900390036003400,125.56226201686057
fffe3300360031003700,105.78276407541935
fffe3800370036003400,923.3929482660972
fffe3800360030003400,13615.520894517926
fffe3400350031003700,1601.8929186321784
fffe3800390032003000,212.752623784157
fffe3100320032003200,330.4070399736751
fffe3900300035003600,108.87619199721762
fffe380030003600,176.2488811442958
fffe3300340037003400,139.87450989506755
fffe3700350034003200,349.0832571932486
fffe35003500,4327.243453221387
fffe3200300032003400,641.4538400448918
fffe3600310036003200,561.694280892081
fffe3100330034003100,183.62188834060922
fffe3600340038003900,248.63731717376697
fffe3100360036003500,253.18041372836376
fffe3200370035003900,73045.68706010474
fffe3600390031003500,245.95864201844248
fffe3800390032003200,112.44914896096763
fffe3100310033003000,201.79193580238035
fffe380031003300,2310.7904836752573
fffe3400380037003000,2619.4750065496264
fffe3700320037003300,121.80295798671955
fffe3300300033003000,261.70205471682505
fffe3400300032003000,107.69060689830397
fffe3600330038003000,172.373047466976
fffe3600340037003100,170.2702498582354
fffe3800370038003900,468.4367782111156
fffe3700310037003900,265.5009644362271
fffe3200380030003800,1476.4339330711343
fffe3700340037003700,222.5808043326351
fffe3500300030003600,101.88999763833307
fffe3900320034003800,261.6619930686408
fffe3400300032003400,2582.1486271080953
fffe3300350038003400,554.5985503433876
fffe3700360037003600,166.4313830945567
fffe3700350031003100,87.30300806252517
fffe3600350033003100,134.1694814609405
fffe3400370039003700,1461.076152053026
fffe37003100,221.7062917803107
fffe3500360037003700,194.6809501364154
fffe3100360037003000,265.4118350696306
fffe3600380039003700,161.3521755325642
fffe3300390037003800,158.26075768292426
fffe330033003200,120.42850446619622
fffe3600350039003200,1080.1874331361246
fffe390034003300,553.7886219721271
fffe310031003700,350.8328975189344
fffe3600320032003500,407.3038719135606
fffe3800300037003100,514.2599030681557
fffe3300390038003100,379.9501430487592
fffe3400310035003500,1863.0430351728808
fffe3100310035003200,377.98737884895894
fffe3900350032003300,2170.664291739793
fffe3900350031003200,5384.994341873574
fffe3200390032003400,211.58950486018028
fffe3400380034003000,498.4937890989552
fffe3200390035003900,352.9266031490423
fffe3500360035003200,1277.5356823388274
fffe3200380032003000,188.4284953566756
fffe3800370034003800,247.71536515948762
fffe330030003300,235.78257740287384
fffe3800330035003100,111.92959192688936
fffe3400320038003800,3337.8829888946016
fffe3200320030003600,208.99211195908336
fffe3300390032003100,135.01702120907322
fffe3300320034003300,1607.063312779601
fffe3700310034003300,389.12767642747434
fffe3900320039003700,323.7582137969832
fffe3500320034003900,2170.566089241926
fffe380036003400,381.59964303749246
